id,I�O,zau-pf-kpf,si-ida,si-n,si-psc,zuj-zuj-kod-orig,zuj-nzuj,zuj-nuts4,zuj-nazev-nuts4,su-isk,su-ise,su-kpp,si-nu,si-nco,su-esa2010t,su-esa2010,si-tcd,si-cd,si-co,si-at,od,do,edited_by,lchange
1749006,664740,331,338039680,Beroun,26601,531057,Beroun,CZ0202,Beroun,,,50 - 99 zaměstnanců,Okružní,Beroun-Město,Místní vládní instituce,13130,1,1404,,,1568401197,0,,13/09/2019 20:59
1749173,668079,331,338039693,Blatná,38801,550850,Blatná,CZ0316,Strakonice,,,25 - 49 zaměstnanců,U Sladovny,,Místní vládní instituce,13130,1,671,,,1568401202,0,,13/09/2019 21:00
1749001,669725,331,338171266,Karlovy Vary,36001,554961,Karlovy Vary,CZ0412,Karlovy Vary,,,50 - 99 zaměstnanců,nám. K. Sabiny,Drahovice,Místní vládní instituce,13130,1,159,16,,1568401197,0,,13/09/2019 20:59
1078302,671274,331,338136550,Liberec,46007,556904,Liberec (nečleněné město),CZ0513,Liberec,,,50 - 99 zaměstnanců,Na Bojišti,Liberec III-Jeřáb,Místní vládní instituce,13130,1,759,15,,1568191448,0,,11/09/2019 10:44
1748993,837385,331,337879682,Strážnice,69662,586587,Strážnice,CZ0645,Hodonín,,,50 - 99 zaměstnanců,J. Skácela,,Místní vládní instituce,13130,1,890,,,1568401197,0,,13/09/2019 20:59
1749171,838217,331,337879683,Kyjov,69701,586307,Kyjov,CZ0645,Hodonín,,,25 - 49 zaměstnanců,Nádražní,,Místní vládní instituce,13130,1,471,48,,1568401202,0,,13/09/2019 21:00
1749170,842800,331,339691752,Křenovice,75201,569143,Křenovice,CZ0714,Přerov,,,25 - 49 zaměstnanců,,,Místní vládní instituce,13130,1,8,,,1568401202,0,,13/09/2019 21:00
1749175,843032,331,338183649,Lipová-lázně,79061,540030,Lipová-lázně,CZ0711,Jeseník,,,50 - 99 zaměstnanců,,,Místní vládní instituce,13130,1,458,,,1568401202,0,,13/09/2019 21:00
1749174,843318,331,338072173,Kelč,75643,542989,Kelč,CZ0723,Vsetín,,,25 - 49 zaměstnanců,,,Místní vládní instituce,13130,2,1,,,1568401202,0,,13/09/2019 21:00
1749172,845213,331,337879725,Ostrava,70030,546135,Ostrava-Jih,CZ0806,Ostrava-město,,,50 - 99 zaměstnanců,U Studia,Zábřeh,Místní vládní instituce,13130,1,2654,33,,1568401202,0,,13/09/2019 21:00
1749167,845299,331,338136559,Opava,74705,555321,Opava (nečleněná část města),CZ0805,Opava,,,50 - 99 zaměstnanců,Kolofíkovo nábřeží,Kateřinky,Místní vládní instituce,13130,1,1062,51,,1568401202,0,,13/09/2019 21:00
1748975,845337,331,337879727,Olomouc,77900,500496,Olomouc,CZ0712,Olomouc,,,50 - 99 zaměstnanců,U Hradiska,Klášterní Hradisko,Místní vládní instituce,13130,1,157,29,,1568401197,0,,13/09/2019 20:59
1748972,848077,331,338072180,Nový Jičín,74101,599191,Nový Jičín,CZ0804,Nový Jičín,,,50 - 99 zaměstnanců,U Jezu,Žilina,Místní vládní instituce,13130,1,7,,,1568401197,0,,13/09/2019 20:59
1749165,848794,331,338006915,Šternberk,78501,505188,Šternberk,CZ0712,Olomouc,,,50 - 99 zaměstnanců,Opavská,,Místní vládní instituce,13130,1,55,8,,1568401202,0,,13/09/2019 21:00
1748970,848875,331,337879736,Litovel,78401,503444,Litovel,CZ0712,Olomouc,,,25 - 49 zaměstnanců,Komenského,,Místní vládní instituce,13130,1,677,1,,1568401196,0,,13/09/2019 20:59
1749166,851574,331,337879748,Valašské Meziříčí,75701,545058,Valašské Meziříčí,CZ0723,Vsetín,,,50 - 99 zaměstnanců,Palackého,,Místní vládní instituce,13130,3,239,49,,1568401202,0,,13/09/2019 21:00
1749164,873306,331,337879812,Stochov,27303,532860,Stochov,CZ0203,Kladno,,,50 - 99 zaměstnanců,Jaroslava Šípka,,Místní vládní instituce,13130,1,187,,,1568401202,0,,13/09/2019 21:00
1749169,873489,331,337879813,Příbram,26101,539911,Příbram,CZ020B,Příbram,,,50 - 99 zaměstnanců,Pod Šachtami,Příbram IV,Místní vládní instituce,13130,1,335,,,1568401202,0,,13/09/2019 21:00
1072094,3036600,112,337983117,Praha,16200,500178,Praha 6,CZ0100,Praha,,,10 - 19 zaměstnanců,Veleslavínská,Veleslavín,Nefinanční podniky soukromé národní,11002,1,282,45,,1568187300,0,,11/09/2019 09:35
1749163,3620841,641,337985498,Kanina,27735,531651,Kanina,CZ0206,Mělník,,,10 - 19 zaměstnanců,,,Neziskové instituce sloužící domácnostem soukromé národní,15002,1,57,,,1568401202,0,,13/09/2019 21:00
1748964,3855007,641,338600146,Panenský Týnec,43905,566535,Panenský Týnec,CZ0424,Louny,,,20 - 24 zaměstnanci,,,Neziskové instituce sloužící domácnostem soukromé národní,15002,1,29,,,1568401196,0,,13/09/2019 20:59
1749168,3867854,641,338687923,Jeseník,79001,536385,Jeseník,CZ0711,Jeseník,,,10 - 19 zaměstnanců,Priessnitzova,,Neziskové instituce sloužící domácnostem soukromé národní,15002,1,1345,49a,,1568401202,0,,13/09/2019 21:00
1749162,12907731,331,337881978,Sezimovo Ústí,39102,553069,Sezimovo Ústí,CZ0317,Tábor,,,100 - 199 zaměstnanců,Budějovická,,Místní vládní instituce,13130,1,421,10,,1568401202,0,,13/09/2019 21:00
1259712,13582259,331,339582902,Chrudim,53701,571164,Chrudim,CZ0531,Chrudim,,,50 - 99 zaměstnanců,Čáslavská,Chrudim IV,Místní vládní instituce,13130,1,205,,,1568378726,0,,13/09/2019 14:45
1749161,13644254,331,337882604,Karviná,73506,598917,Karviná,CZ0803,Karviná,,,100 - 199 zaměstnanců,tř. Osvobození,Nové Město,Místní vládní instituce,13130,1,1111,60,,1568401202,0,,13/09/2019 21:00
1748956,13644271,331,338136827,Havířov,73564,555088,Havířov,CZ0803,Karviná,,,50 - 99 zaměstnanců,Kapitána Jasioka,Prostřední Suchá,Místní vládní instituce,13130,1,635,50,,1568401196,0,,13/09/2019 20:59
1749160,13644289,331,337882605,Havířov,73601,555088,Havířov,CZ0803,Karviná,,,50 - 99 zaměstnanců,Sýkorova,Šumbark,Místní vládní instituce,13130,1,613,1,,1568401202,0,,13/09/2019 21:00
1749159,13644297,331,338009666,Havířov,73601,555088,Havířov,CZ0803,Karviná,,,100 - 199 zaměstnanců,Školní,Šumbark,Místní vládní instituce,13130,1,601,2,,1568401202,0,,13/09/2019 21:00
1749158,13644327,331,337882606,Ostrava,70200,545911,Moravská Ostrava a Přívoz,CZ0806,Ostrava-město,,,50 - 99 zaměstnanců,Na Jízdárně,Moravská Ostrava,Místní vládní instituce,13130,1,423,30,,1568401202,0,,13/09/2019 21:00
1749157,13692933,331,338009683,Vyškov,68201,592889,Vyškov,CZ0646,Vyškov,,,50 - 99 zaměstnanců,Sochorova,Vyškov-Předměstí,Místní vládní instituce,13130,1,552,15,,1568401202,0,,13/09/2019 21:00
1748953,14450402,331,338074979,Milevsko,39901,549576,Milevsko,CZ0314,Písek,,,25 - 49 zaměstnanců,Čs. armády,,Místní vládní instituce,13130,1,777,,,1568401196,0,,13/09/2019 20:59
1748951,14450470,331,338009741,Pelhřimov,39301,547492,Pelhřimov,CZ0633,Pelhřimov,,,100 - 199 zaměstnanců,Friedova,,Místní vládní instituce,13130,1,1469,,,1568401196,0,,13/09/2019 20:59
1749156,14450500,331,337882868,Zlín,76001,585068,Zlín,CZ0724,Zlín,,,100 - 199 zaměstnanců,Nad Ovčírnou IV,,Místní vládní instituce,13130,1,2528,,,1568401201,0,,13/09/2019 21:00
1749155,14450917,331,338150093,České Velenice,37810,546089,České Velenice,CZ0313,Jindřichův Hradec,,,25 - 49 zaměstnanců,Revoluční,,Místní vládní instituce,13130,1,220,,,1568401201,0,,13/09/2019 21:00
1749154,14451026,331,337882872,Nymburk,28802,537004,Nymburk,CZ0208,Nymburk,,,100 - 199 zaměstnanců,V Kolonii,,Místní vládní instituce,13130,1,1804,,,1568401201,0,,13/09/2019 21:00
1749153,14451077,331,338195878,Benešov,25601,529303,Benešov,CZ0201,Benešov,,,25 - 49 zaměstnanců,Jana Nohy,,Místní vládní instituce,13130,1,1302,,,1568401201,0,,13/09/2019 21:00
1748950,14451085,331,337882874,Olomouc,77900,500496,Olomouc,CZ0712,Olomouc,,,50 - 99 zaměstnanců,Kosinova,,Místní vládní instituce,13130,1,872,4,,1568401196,0,,13/09/2019 20:59
1748946,14451093,331,337882875,Ostrava,70300,554227,Vítkovice,CZ0806,Ostrava-město,,,50 - 99 zaměstnanců,Moravská,Vítkovice,Místní vládní instituce,13130,1,964,2,,1568401196,0,,13/09/2019 20:59
1748944,14798425,331,338107571,Vlašim,25801,530883,Vlašim,CZ0201,Benešov,,,50 - 99 zaměstnanců,Zámek,,Místní vládní instituce,13130,1,1,,,1568401196,0,,13/09/2019 20:59
1749152,14801973,331,338260844,Čáslav,28601,534005,Čáslav,CZ0205,Kutná Hora,,,25 - 49 zaměstnanců,Aug. Sedláčka,Čáslav-Nové Město,Místní vládní instituce,13130,1,1145,2,,1568401201,0,,13/09/2019 21:00
1749151,14802015,331,337883210,Jílové u Prahy,25401,539333,Jílové u Prahy,CZ020A,Praha-západ,,,25 - 49 zaměstnanců,Šenflukova,,Místní vládní instituce,13130,1,220,,,1568401201,0,,13/09/2019 21:00
1749150,14802201,331,339642781,Nové Strašecí,27101,542164,Nové Strašecí,CZ020C,Rakovník,,,25 - 49 zaměstnanců,Sportovní,,Místní vládní instituce,13130,1,1135,,,1568401201,0,,13/09/2019 21:00
1749149,14803844,331,338608545,Sedlčany,26401,541281,Sedlčany,CZ020B,Příbram,,,50 - 99 zaměstnanců,Petra Bezruče,,Místní vládní instituce,13130,1,364,,,1568401201,0,,13/09/2019 21:00
1748943,14891212,331,338107603,Praha,19000,500216,Praha 9,CZ0100,Praha,,,100 - 199 zaměstnanců,Poděbradská,Vysočany,Místní vládní instituce,13130,1,179,1,,1568401196,0,,13/09/2019 20:59
1749148,14891263,331,339642795,Praha,15000,500143,Praha 5,CZ0100,Praha,,,50 - 99 zaměstnanců,Nový Zlíchov,Hlubočepy,Místní vládní instituce,13130,1,1063,1,,1568401201,0,,13/09/2019 21:00
1749147,14891409,331,338439279,Praha,19000,500216,Praha 9,CZ0100,Praha,,,100 - 199 zaměstnanců,Novovysočanská,Vysočany,Místní vládní instituce,13130,1,280,48,,1568401201,0,,13/09/2019 21:00
1749146,14891522,331,338042658,Praha,14700,500119,Praha 4,CZ0100,Praha,,,100 - 199 zaměstnanců,Zelený pruh,Krč,Místní vládní instituce,13130,1,1294,52,,1568401201,0,,13/09/2019 21:00
1749145,14891531,331,338042659,Praha,14000,500119,Praha 4,CZ0100,Praha,,,50 - 99 zaměstnanců,Ohradní,Michle,Místní vládní instituce,13130,1,126,57,,1568401201,0,,13/09/2019 21:00
1261745,15028585,331,338009869,Vysoké Mýto,56601,581186,Vysoké Mýto,CZ0534,Ústí nad Orlicí,,,50 - 99 zaměstnanců,Mládežnická,Pražské Předměstí,Místní vládní instituce,13130,1,380,,,1568378734,0,,13/09/2019 14:45
1261866,15034496,331,338042683,Moravská Třebová,57101,578444,Moravská Třebová,CZ0533,Svitavy,,,50 - 99 zaměstnanců,Brněnská,Předměstí,Místní vládní instituce,13130,1,1405,41,,1568378734,0,,13/09/2019 14:45
1261867,15034569,331,338107633,Svitavy,56802,577731,Svitavy,CZ0533,Svitavy,,,25 - 49 zaměstnanců,Nádražní,Předměstí,Místní vládní instituce,13130,1,1083,8,,1568378734,0,,13/09/2019 14:45
1262226,15050670,331,338746036,Pardubice,53009,555126,Pardubice II,CZ0532,Pardubice,,,50 - 99 zaměstnanců,Poděbradská,Polabiny,Místní vládní instituce,13130,1,93,,,1568378735,0,,13/09/2019 14:45
1262303,15052796,331,338009892,Třemošnice,53843,572411,Třemošnice,CZ0531,Chrudim,,,25 - 49 zaměstnanců,Sportovní,,Místní vládní instituce,13130,1,322,,,1568378735,0,,13/09/2019 14:45
1748938,15062848,331,338009912,Hradec Králové,50003,569810,Hradec Králové,CZ0521,Hradec Králové,,,100 - 199 zaměstnanců,Hradební,,Místní vládní instituce,13130,1,1029,2,,1568401196,0,,13/09/2019 20:59
1749144,15527816,331,337883906,Uherský Brod,68801,592731,Uherský Brod,CZ0722,Uherské Hradiště,,,50 - 99 zaměstnanců,Vlčnovská,,Místní vládní instituce,13130,1,688,,,1568401201,0,,13/09/2019 21:00
1748937,15530213,331,337883923,Brno,61200,551007,Brno-Královo Pole,CZ0642,Brno-město,,,100 - 199 zaměstnanců,Purkyňova,Královo Pole,Místní vládní instituce,13130,1,2832,97,,1568401196,0,,13/09/2019 20:59
1748936,16355474,331,339516907,Hustopeče,69301,584495,Hustopeče,CZ0644,Břeclav,,,25 - 49 zaměstnanců,Masarykovo nám.,,Místní vládní instituce,13130,1,136,1,,1568401196,0,,13/09/2019 20:59
1749143,16977246,331,338075514,Kladno,27203,532053,Kladno,CZ0203,Kladno,,,100 - 199 zaměstnanců,Dubská,Dubí,Místní vládní instituce,13130,1,967,,,1568401201,0,,13/09/2019 21:00
1749142,16977360,331,338201829,Kladno,27201,532053,Kladno,CZ0203,Kladno,,,50 - 99 zaměstnanců,U Hvězdy,Kročehlavy,Místní vládní instituce,13130,1,2279,,,1568401201,0,,13/09/2019 21:00
1749141,16980123,331,338108036,Rakovník,26901,541656,Rakovník,CZ020C,Rakovník,,,25 - 49 zaměstnanců,Sídl. Gen. J. Kholla,Rakovník II,Místní vládní instituce,13130,1,2501,,,1568401201,0,,13/09/2019 21:00
1749140,18054455,331,337884990,Opava,74601,555321,Opava (nečleněná část města),CZ0805,Opava,,,50 - 99 zaměstnanců,Boženy Němcové,Předměstí,Místní vládní instituce,13130,1,2309,22,,1568401201,0,,13/09/2019 21:00
1749139,18230083,331,338010332,Domažlice,34401,553425,Domažlice,CZ0321,Domažlice,,,50 - 99 zaměstnanců,Prokopa Velikého,Týnské Předměstí,Místní vládní instituce,13130,1,640,,,1568401201,0,,13/09/2019 21:00
1748934,18242171,331,338010343,Rokycany,33701,559717,Rokycany,CZ0326,Rokycany,,,50 - 99 zaměstnanců,Jeřabinová,Plzeňské Předměstí,Místní vládní instituce,13130,1,96,,,1568401195,0,,13/09/2019 20:59
1748933,18380824,331,338608771,Podbořany,44101,566616,Podbořany,CZ0424,Louny,,,100 - 199 zaměstnanců,Kpt. Jaroše,,Místní vládní instituce,13130,1,862,,,1568401195,0,,13/09/2019 20:59
1749138,18383696,331,337885341,Chomutov,43001,562971,Chomutov,CZ0422,Chomutov,,,250 - 499 zaměstnanců,Pražská,,Místní vládní instituce,13130,1,702,10,,1568401201,0,,13/09/2019 21:00
1748932,18383874,331,338108148,Varnsdorf,40747,562882,Varnsdorf,CZ0421,Děčín,,,200 - 249 zaměstnanců,Bratislavská,,Místní vládní instituce,13130,1,2166,,,1568401195,0,,13/09/2019 20:59
1749137,18385061,331,337885354,Ústí nad Labem,40007,502081,Ústí nad Labem-Neštěmice,CZ0427,Ústí nad Labem,,,100 - 199 zaměstnanců,Čelakovského,Krásné Březno,Místní vládní instituce,13130,1,250,5,,1568401201,0,,13/09/2019 21:00
1266665,18385877,121,338348225,Teplice,41503,567442,Teplice,CZ0426,Teplice,,,25 - 49 zaměstnanců,Rooseveltovo náměstí,Řetenice,Nefinanční podniky soukromé pod zahraniční kontrolou,11003,1,5,5,,1568378753,0,,13/09/2019 14:45
1749136,18620442,331,338249063,Benešov,25601,529303,Benešov,CZ0201,Benešov,,,25 - 49 zaměstnanců,Černoleská,,Místní vládní instituce,13130,1,1997,,,1568401201,0,,13/09/2019 21:00
1321690,25012045,112,339267571,Ústí nad Labem,40011,567892,Ústí nad Labem-město,CZ0427,Ústí nad Labem,,,20 - 24 zaměstnanci,Bělehradská,Ústí nad Labem-centrum,Nefinanční podniky soukromé národní,11002,1,1523,58,,1568378923,0,,13/09/2019 14:48
1321943,25016181,112,338554252,Liberec,46014,556904,Liberec (nečleněné město),CZ0513,Liberec,,,50 - 99 zaměstnanců,Horská,Liberec XVII-Kateřinky,Nefinanční podniky soukromé národní,11002,1,167,,,1568378923,0,,13/09/2019 14:48
1322095,25018795,112,339402747,Litoměřice,41201,564567,Litoměřice,CZ0423,Litoměřice,,,6 - 9 zaměstnanců,Dlouhá,Litoměřice-Město,Nefinanční podniky soukromé národní,11002,1,205,20,,1568378924,0,,13/09/2019 14:48
1322278,25022016,112,338152896,Litoměřice,41201,564567,Litoměřice,CZ0423,Litoměřice,,,25 - 49 zaměstnanců,Na Vinici,Předměstí,Nefinanční podniky soukromé národní,11002,1,2244,,,1568378925,0,,13/09/2019 14:48
1323417,25040456,141,337886276,Litoměřice,41201,564567,Litoměřice,CZ0423,Litoměřice,,,25 - 49 zaměstnanců,Jarošova,Předměstí,Neziskové instituce sloužící domácnostem soukromé národní,15002,1,494,23,,1568378928,0,,13/09/2019 14:48
1323849,25047671,141,337886347,,,565555,Roudnice nad Labem,CZ0423,Litoměřice,,,25 - 49 zaměstnanců,,,Neziskové instituce sloužící domácnostem soukromé národní,15002,,,,"Roudnice nad Labem, Jana z Dražic 169, PSČ 41301",1568378929,0,,13/09/2019 14:48
1324467,25059491,112,339643606,Praha,19000,500216,Praha 9,CZ0100,Praha,,,1 - 5 zaměstnanců,Českobrodská,Hrdlořezy,Nefinanční podniky soukromé národní,11002,1,362,32a,,1568378932,0,,13/09/2019 14:48
1326380,25095544,141,337928552,Sedlčany,26401,541281,Sedlčany,CZ020B,Příbram,,,10 - 19 zaměstnanců,Na Červeném Hrádku,,Neziskové instituce sloužící domácnostem soukromé národní,15002,1,766,,,1568378939,0,,13/09/2019 14:48
1326485,25097547,112,338012006,Praha,14700,500119,Praha 4,CZ0100,Praha,,,50 - 99 zaměstnanců,Vrbova,Braník,Nefinanční podniky soukromé národní,11002,1,1233,34,,1568378939,0,,13/09/2019 14:48
1326525,25098250,112,338755412,Praha,18100,500208,Praha 8,CZ0100,Praha,,,20 - 24 zaměstnanci,Svídnická,Troja,Nefinanční podniky soukromé národní,11002,1,599,1a,,1568378940,0,,13/09/2019 14:49
1326645,25100289,112,338077240,Praha,10200,547387,Praha 15,CZ0100,Praha,,,25 - 49 zaměstnanců,Trhanovské náměstí,Hostivař,Nefinanční podniky soukromé národní,11002,1,129,8,,1568378940,0,,13/09/2019 14:49
1327027,25106970,112,339267718,Praha,13000,500097,Praha 3,CZ0100,Praha,,,20 - 24 zaměstnanci,Chelčického,Žižkov,Nefinanční podniky soukromé národní,11002,1,911,2,,1568378942,0,,13/09/2019 14:49
1328923,25140493,112,337887039,Praha,14200,547107,Praha 12,CZ0100,Praha,,,25 - 49 zaměstnanců,Ve Lhotce,Kamýk,Nefinanční podniky soukromé národní,11002,1,814,2,,1568378950,0,,13/09/2019 14:49
1329860,25158911,112,338530373,Tábor,39003,552046,Tábor,CZ0317,Tábor,,,6 - 9 zaměstnanců,Zborovská,,Nefinanční podniky soukromé národní,11002,1,2696,,,1568378953,0,,13/09/2019 14:49
1331021,25184181,141,338077436,České Budějovice,37001,544256,České Budějovice,CZ0311,České Budějovice,,,10 - 19 zaměstnanců,Žižkova tř.,České Budějovice 6,Neziskové instituce sloužící domácnostem soukromé národní,15002,1,250,4,,1568378957,0,,13/09/2019 14:49
1331674,25200879,112,338158787,Starý Plzenec,33202,558371,Starý Plzenec,CZ0323,Plzeň-město,,,1 - 5 zaměstnanců,Raisova,,Nefinanční podniky soukromé národní,11002,1,96,,,1568378959,0,,13/09/2019 14:49
1335317,25262301,112,338137278,Pardubice,53301,555096,Pardubice IV,CZ0532,Pardubice,,,10 - 19 zaměstnanců,Ke Kobelnici,Černá za Bory,Nefinanční podniky soukromé národní,11002,1,110,,,1568378970,0,,13/09/2019 14:49
1335836,25272501,112,338468957,Chrudim,53701,571164,Chrudim,CZ0531,Chrudim,,,25 - 49 zaměstnanců,Víta Nejedlého,Chrudim III,Nefinanční podniky soukromé národní,11002,1,482,,,1568378972,0,,13/09/2019 14:49
1338468,25322834,112,338110359,Uherské Hradiště,68606,592005,Uherské Hradiště,CZ0722,Uherské Hradiště,,,1 - 5 zaměstnanců,Štěpnická,,Nefinanční podniky soukromé národní,11002,1,1188,,,1568378979,0,,13/09/2019 14:49
1338920,25330985,112,338169060,,,585998,Zádveřice-Raková,CZ0724,Zlín,,,1 - 5 zaměstnanců,,,Nefinanční podniky soukromé národní,11002,,,,"Zádveřice - Raková, Zádveřice 5, PSČ 763 12",1568378981,0,,13/09/2019 14:49
1339309,25338072,112,338137354,Zlín,76302,585068,Zlín,CZ0724,Zlín,,,6 - 9 zaměstnanců,třída Svobody,Malenovice,Nefinanční podniky soukromé národní,11002,1,836,,,1568378982,0,,13/09/2019 14:49
1339639,25344056,112,339584217,,,584291,Břeclav,CZ0644,Břeclav,,,10 - 19 zaměstnanců,,,Nefinanční podniky soukromé národní,11002,,,,"Břeclav, Mládežnická 3",1568378983,0,,13/09/2019 14:49
1339762,25346407,112,338756527,Blansko,67801,581283,Blansko,CZ0641,Blansko,,,10 - 19 zaměstnanců,Masarykova,,Nefinanční podniky soukromé národní,11002,1,1355,12,,1568378983,0,,13/09/2019 14:49
1340535,25364103,112,338609806,Ostrava,70300,554227,Vítkovice,CZ0806,Ostrava-město,,,20 - 24 zaměstnanci,Zengrova,Vítkovice,Nefinanční podniky soukromé národní,11002,1,473,38,,1568378986,0,,13/09/2019 14:49
1341008,25373587,112,337889151,Velký Újezd,78355,505668,Velký Újezd,CZ0712,Olomouc,,,25 - 49 zaměstnanců,Navrátilova,,Nefinanční podniky soukromé národní,11002,1,321,,,1568378987,0,,13/09/2019 14:49
1341112,25375512,112,338609818,,,500496,Olomouc,CZ0712,Olomouc,,,1 - 5 zaměstnanců,,,Nefinanční podniky soukromé národní,11002,,,,"Olomouc - Chomoutov, ul. Štěpánovská č.p. 23, PSČ 77900",1568378987,0,,13/09/2019 14:49
1341115,25375555,112,338012695,Závišice,74221,568473,Závišice,CZ0804,Nový Jičín,,,1 - 5 zaměstnanců,,,Nefinanční podniky soukromé národní,11002,1,310,,,1568378987,0,,13/09/2019 14:49
1341257,25378376,112,338202201,Velký Újezd,78355,505668,Velký Újezd,CZ0712,Olomouc,,,10 - 19 zaměstnanců,Navrátilova,,Nefinanční podniky soukromé národní,11002,1,321,,,1568378988,0,,13/09/2019 14:49
1354910,25602977,112,339086747,Mladá Boleslav,29301,535419,Mladá Boleslav,CZ0207,Mladá Boleslav,,,6 - 9 zaměstnanců,Laurinova,Mladá Boleslav III,Nefinanční podniky soukromé národní,11002,1,1049,,,1568379032,0,,13/09/2019 14:50
